iter,rot_x,rot_y,rot_z,rot_w,mean_x,mean_y,mean_z,mean_w,roll,pitch,yaw,mean_roll,mean_pitch,mean_yaw
167,0.900236,-0.17665,-0.397958,-0.0252142,0.026679,0.0331762,-0.0514187,0.0442288,-3.13019,0.409289,-0.193764,0.143984,0.0494513,0.0469279
168,-0.776125,-0.0878927,-0.624423,0.211276,0.0219004,0.0324555,-0.0548295,0.0452231,1.68618,0.674393,-3.02883,0.153164,0.0531712,0.0286198
169,0.994501,0.0603245,0.0856062,0.304883,0.0276554,0.0326204,-0.0539985,0.0467596,-2.52368,-0.0857111,0.0605838,0.137324,0.0523494,0.028809
170,-0.915478,0.393806,-0.082565,0.163886,0.0221076,0.0347451,-0.0541665,0.0474485,-0.899976,0.0826591,2.73536,0.131223,0.0525277,0.0447298
171,-0.789457,-0.611442,0.0538116,0.0988138,0.0173616,0.0309662,-0.0535351,0.0477489,2.6798,-0.0538376,-2.48259,0.146127,0.0519057,0.0299502
172,0.228977,-0.107875,0.967436,-0.696552,0.0185919,0.030159,-0.0475992,0.0434216,-0.610986,-1.3149,-0.440274,0.141725,0.0439591,0.0272163
173,-0.72446,-0.52166,0.450588,0.363283,0.0142968,0.0269693,-0.0447195,0.0452705,0.858428,-0.467423,-2.51753,0.145868,0.0410032,0.0125069
174,0.0739426,0.902835,-0.423582,0.641545,0.0146396,0.032003,-0.0468969,0.0486974,1.4127,0.437396,1.48908,0.153148,0.0432813,0.0209929
175,0.901683,0.432365,0.00539348,-0.90839,0.0197084,0.0342908,-0.0465981,0.0432283,0.742916,-0.0053935,0.44712,0.156518,0.0430031,0.0234279
176,-0.468551,-0.820869,-0.32655,0.249555,0.0169342,0.0294319,-0.0481887,0.0444006,1.56799,0.332651,-2.08947,0.164538,0.0446489,0.0114228
177,-0.731024,0.676623,0.0882349,0.349445,0.0127085,0.0330883,-0.0474179,0.046124,0.391719,-0.0883498,2.39482,0.165822,0.0438975,0.0248884
178,-0.808034,-0.281783,-0.517377,-0.193701,0.00809758,0.0313194,-0.0500582,0.0447767,2.44263,0.543783,-2.80605,0.178613,0.0467058,0.00898419
179,0.00730842,-0.64397,-0.765016,-0.64974,0.00809317,0.0275468,-0.0540523,0.0408967,-0.0344771,0.871066,-1.55945,0.177422,0.0513112,0.000222002
180,0.65136,0.112341,0.750407,0.895188,0.0116669,0.0280179,-0.0495831,0.0456428,-0.422254,-0.848677,0.170791,0.174091,0.0463112,0.00116961
181,0.813881,-0.35148,-0.462666,0.880321,0.016099,0.0259212,-0.0518654,0.0502543,-0.884064,0.481,-0.407664,0.168245,0.0487128,-0.00108914
182,-0.451207,-0.728647,0.515253,-0.260881,0.0135314,0.0217753,-0.0487493,0.0485447,3.0233,-0.541303,-2.12524,0.183932,0.045471,-0.0127603
183,-0.285168,-0.605114,0.743314,0.0222755,0.0118991,0.0183496,-0.0444211,0.0484012,-1.84258,-0.838012,-2.01119,0.172858,0.0406432,-0.0236807
184,-0.110635,0.573366,0.811795,-0.157862,0.0112332,0.021366,-0.0397678,0.0472802,1.55236,-0.94722,1.76141,0.180355,0.0352744,-0.0139791
185,0.594016,-0.800514,-0.0795097,-0.742811,0.0143834,0.0169234,-0.0399826,0.0430094,1.13596,0.0795937,-0.932407,0.185521,0.035514,-0.0189436
186,0.865734,0.233279,-0.442815,-0.76553,0.0189605,0.0180866,-0.0421483,0.0386624,-1.24969,0.458736,0.263206,0.177804,0.0377893,-0.0174267
187,0.156211,-0.884873,-0.43886,-0.673239,0.0196945,0.013258,-0.0442698,0.0348555,-1.34974,0.454329,-1.39606,0.169636,0.0400168,-0.024799
188,-0.0128979,-0.249228,0.968359,0.701652,0.0195211,0.0118618,-0.0388835,0.0384023,1.26887,-1.31857,-1.6225,0.175483,0.0327903,-0.0332975
189,0.823379,-0.555937,0.113931,-0.165192,0.0237743,0.00885755,-0.0380749,0.037325,2.8288,-0.114178,-0.59388,0.189521,0.0320127,-0.0362635
190,-0.900701,0.354792,-0.250719,-0.125571,0.0189087,0.0106783,-0.0391941,0.0364677,-0.762225,0.253423,2.76635,0.184512,0.033178,-0.0215129
191,-0.404441,0.442641,-0.80031,0.48998,0.0166922,0.0129398,-0.043179,0.0388421,0.785357,0.927813,2.31113,0.187658,0.037862,-0.00930012
192,0.249102,0.914029,-0.320155,0.525221,0.0179027,0.017633,-0.0446216,0.0413753,-1.4378,0.325893,1.30473,0.179192,0.0393621,-0.00245623
193,0.509711,-0.846057,-0.156149,-0.672867,0.0204509,0.0131579,-0.0451995,0.0376746,1.28117,0.156791,-1.02857,0.184902,0.0399706,-0.0077729
194,-0.731154,0.312023,0.606676,-0.365505,0.0165766,0.0146985,-0.0418393,0.0355963,-1.89628,-0.651872,2.73824,0.174174,0.0364044,0.00638179
195,-0.990216,-0.115573,-0.0781953,-0.0639352,0.0114136,0.0140304,-0.0420257,0.0350859,-0.350208,0.0782752,-3.0254,0.171485,0.0366191,-0.00916583
196,0.152322,0.98833,-0.00125596,-0.75651,0.0121325,0.0190013,-0.0418177,0.0310472,-0.162667,0.00125596,1.41788,0.16978,0.0364387,-0.00188499
197,-0.343415,-0.726326,-0.595413,0.343064,0.0103277,0.0152179,-0.0446278,0.032631,-2.81881,0.637779,-2.01246,0.154609,0.0394912,-0.0120909
198,-0.636125,-0.714138,-0.292151,0.161801,0.0070628,0.0115343,-0.0458779,0.0332834,-3.00635,0.296475,-2.29848,0.138645,0.040789,-0.0236384
199,-0.306128,0.731442,0.609326,0.212894,0.00548897,0.015152,-0.0425855,0.034186,1.4577,-0.65521,1.96717,0.145273,0.0372916,-0.0136343
200,-0.906541,0.136073,0.399583,0.165752,0.000928819,0.0157566,-0.0403746,0.0348438,2.43514,-0.411062,2.9926,0.156723,0.0350498,0.00139689
201,-0.513353,0.553429,-0.655885,-0.138687,-0.0016298,0.0184315,-0.0434369,0.0339804,-1.15512,0.715355,2.31865,0.150196,0.0384344,0.0129255
202,-0.139414,0.59044,0.794949,0.637777,-0.0023119,0.0212633,-0.0392864,0.0369695,-1.58959,-0.918923,1.80267,0.141583,0.033695,0.0217856
203,-0.672974,0.281083,-0.684177,0.373641,-0.00561565,0.0225432,-0.0424632,0.038628,2.98839,0.753475,2.74594,0.155607,0.0372407,0.0352051
204,0.242706,-0.718864,-0.651405,0.39388,-0.00439839,0.0189088,-0.0454483,0.0403694,1.5754,0.709435,-1.24519,0.162567,0.0405358,0.0289287
205,0.574609,0.796916,-0.186411,-0.886409,-0.00157396,0.022704,-0.0461359,0.0358486,0.00644121,0.187508,0.946089,0.161805,0.0412527,0.0334026
206,-0.825291,0.560838,0.0660025,0.183828,-0.00557259,0.0253163,-0.0455915,0.0365669,1.58512,-0.0660505,2.54471,0.168715,0.0407318,0.0455934
207,0.268137,0.90506,-0.330104,-0.786246,-0.00425032,0.0295663,-0.046966,0.032592,-0.0656636,0.336413,1.28277,0.167582,0.0421602,0.0515701
208,-0.31067,0.319618,0.895169,0.0515582,-0.00572349,0.0309607,-0.0424365,0.0326832,1.02182,-1.10881,2.342,0.171689,0.0366267,0.0625818
209,-0.506008,0.734967,0.45142,0.483435,-0.00811719,0.0343292,-0.0400735,0.0348399,-1.32027,-0.468356,2.17375,0.164551,0.0342105,0.0726831
210,0.0894064,-0.992257,0.0862161,0.337943,-0.00765279,0.0294407,-0.0394721,0.0362832,-2.11144,-0.0863233,-1.48093,0.153713,0.0336366,0.0652849
211,0.445464,0.067032,0.892787,0.800093,-0.00550532,0.0296188,-0.0350539,0.0399032,0.597612,-1.10349,0.149356,0.155816,0.0282473,0.0656833
212,0.413923,0.332249,0.847513,-0.73002,-0.00352689,0.0310463,-0.0308908,0.0362715,-1.42295,-1.01128,0.676375,0.148369,0.0233439,0.068564
213,-0.2231,0.106497,0.968961,-0.303193,-0.00455775,0.0314006,-0.0261967,0.0346777,1.58329,-1.32099,2.69623,0.155106,0.0170325,0.0809004
214,-0.952645,-0.0786508,-0.293737,0.145459,-0.00898806,0.0308863,-0.0274469,0.0351954,-1.94143,0.298134,-3.05922,0.145309,0.018346,0.066227
215,-0.283421,-0.882119,-0.376217,0.23392,-0.0102645,0.0266398,-0.029069,0.0361197,1.81517,0.38571,-1.88167,0.153076,0.0200547,0.0571669
216,0.223156,0.450211,0.864587,-0.697899,-0.00918385,0.0286008,-0.0249317,0.0327215,0.25042,-1.04433,1.11062,0.153527,0.015127,0.062044
217,-0.939344,-0.0738969,-0.33492,-0.0859898,-0.0134703,0.0281284,-0.0263603,0.0321744,-0.584977,0.34152,-3.06309,0.150123,0.0166311,0.0476425
218,0.0489838,-0.156616,0.986444,-0.0479429,-0.0131838,0.027281,-0.0217144,0.0318069,-1.89501,-1.40595,-1.26767,0.140742,0.0101055,0.041609
219,-0.558191,0.409268,-0.721749,-0.131077,-0.0156724,0.0290252,-0.0249109,0.0310631,-1.87437,0.806326,2.50893,0.131541,0.0137412,0.0528753
220,0.641205,-0.710545,0.289796,-0.720212,-0.0126866,0.0256635,-0.0234804,0.0276482,-1.17195,-0.294014,-0.83665,0.125616,0.0123423,0.048832
221,0.264567,-0.576489,0.773087,-0.114185,-0.0114321,0.0229388,-0.019876,0.0270065,-2.84067,-0.883694,-1.14054,0.112194,0.00828785,0.0434502
222,-0.0408215,-0.995386,0.0868371,-0.31181,-0.0115645,0.0183518,-0.0193953,0.0254803,-2.11692,-0.0869466,-1.61178,0.102152,0.00785887,0.0359942
223,0.426878,-0.86196,0.273496,0.258781,-0.00959836,0.0144042,-0.0180819,0.0265265,-2.34621,-0.277026,-1.11096,0.0911733,0.00658136,0.0308509
224,-0.787617,-0.253026,-0.561817,-0.135266,-0.0130717,0.0132103,-0.0205093,0.0258042,1.79869,0.59658,-2.83075,0.0987961,0.00921528,0.0180759
225,-0.745769,-0.660233,0.0889997,0.348528,-0.0163281,0.0102172,-0.0200226,0.0272385,0.658778,-0.0891177,-2.41696,0.101285,0.00877825,0.00725349
226,-0.86144,-0.0836733,-0.500919,-0.258552,-0.0200675,0.0098018,-0.0221504,0.0259739,3.12178,0.52466,-3.04476,0.11465,0.0110609,-0.00625102
227,-0.109354,-0.696124,-0.709544,-0.442249,-0.0204609,0.006692,-0.0251786,0.0239113,-2.59865,0.788851,-1.72661,0.102697,0.0144873,-0.0138297
228,0.358505,0.861314,-0.360018,0.493259,-0.0187987,0.0104403,-0.0266472,0.0259698,-1.61118,0.368287,1.17638,0.0951801,0.0160391,-0.0086095
229,0.925387,0.0987802,0.365925,0.0706244,-0.0146756,0.0108261,-0.0249329,0.0261648,-3.01768,-0.374626,0.106342,0.0815868,0.0143331,-0.00810753
230,-0.0169245,-0.190749,0.981493,-0.693407,-0.0146854,0.00994969,-0.0205572,0.0230363,1.16921,-1.37811,-1.65929,0.0863156,0.008279,-0.0152866
231,0.478943,-0.078938,0.874289,0.854822,-0.0125485,0.0095649,-0.0166834,0.0266371,0.31428,-1.06397,-0.163348,0.0873025,0.00363723,-0.0159275
232,0.842031,-0.123805,0.52503,0.315417,-0.00886497,0.00899003,-0.0143484,0.0278818,-2.43034,-0.552751,-0.145986,0.0764505,0.00123901,-0.0164881
233,-0.954579,0.150506,0.257152,-0.0926564,-0.0129238,0.00959739,-0.0131832,0.0273645,-0.244824,-0.260074,2.98521,0.0750717,0.000117492,-0.0036053
234,-0.309854,-0.31536,0.89696,0.498507,-0.0141928,0.00820868,-0.00929365,0.0293779,0.840263,-1.11285,-2.34739,0.0783417,-0.00463876,-0.0136215
235,0.410207,0.831188,-0.375309,0.289177,-0.0123868,0.0117107,-0.0108512,0.0304834,2.67942,0.38473,1.11235,0.0894101,-0.00298187,-0.00883012
236,-0.547151,0.241018,0.801584,-0.464848,-0.0146527,0.0126824,-0.00740864,0.0283846,-1.9163,-0.929939,2.72667,0.0809114,-0.00690966,0.00276099
237,-0.103015,-0.98475,-0.140196,0.459655,-0.0150256,0.00847378,-0.00796892,0.0302043,-1.78472,0.140659,-1.67503,0.0730395,-0.006287,-0.00431829
238,0.852667,-0.439619,-0.282301,-0.486535,-0.0113798,0.00659104,-0.00912158,0.0280331,-2.15153,0.286192,-0.476035,0.0636926,-0.0050581,-0.00630029
239,-0.394489,-0.918642,-0.0218184,0.55011,-0.0129828,0.00271977,-0.00917471,0.0302175,-0.0752956,0.0218201,-1.97641,0.0631111,-0.00494564,-0.0145434
240,-0.380942,-0.468482,-0.797125,-0.107674,-0.014516,0.000756432,-0.0124578,0.029643,1.13751,0.922518,-2.2535,0.0675877,-0.00108121,-0.0238724
241,-0.0883611,0.90272,-0.421057,-0.338026,-0.0148224,0.00449902,-0.0141533,0.0281174,-1.61522,0.43461,1.66837,0.0606051,0.000726644,-0.0168507
242,-0.605921,-0.794365,-0.0429303,-0.441309,-0.0172649,0.00119793,-0.0142722,0.0261776,-0.30254,0.0429435,-2.22242,0.0591045,0.000901094,-0.0259646
243,0.23718,0.918324,-0.316901,0.786055,-0.0162178,0.00497211,-0.0155176,0.0293047,0.318262,0.322461,1.31804,0.060171,0.00222438,-0.0204337
244,0.916524,0.395646,-0.0587269,-0.538317,-0.0123951,0.00657323,-0.0156947,0.0269783,1.98921,0.0587607,0.407516,0.0680769,0.00245609,-0.0186798
245,-0.679229,-0.00897147,-0.733872,-0.274125,-0.0151169,0.00650978,-0.018626,0.0257494,-1.47758,0.824005,-3.12839,0.0617681,0.00580935,-0.0313725
246,-0.598566,0.626161,-0.49964,-0.280686,-0.0174886,0.00902869,-0.0205813,0.0245037,2.90652,0.523183,2.33367,0.0733322,0.0079125,-0.0217585
247,0.651587,-0.739257,0.170098,0.590927,-0.0147798,0.00599919,-0.0198093,0.0267969,-1.64836,-0.170929,-0.848349,0.0663618,0.00718844,-0.025105
248,-0.158275,-0.125908,0.979335,-0.644866,-0.0153584,0.00546731,-0.0157805,0.0240886,2.55021,-1.36714,-2.4696,0.0763773,0.00164677,-0.0349618
249,0.147352,-0.802401,0.578308,-0.653755,-0.014705,0.00222286,-0.0133946,0.0213663,-0.539987,-0.616653,-1.38918,0.0739019,-0.000836357,-0.0404005
250,-0.455236,-0.48022,0.749766,-0.505759,-0.0164671,0.000293085,-0.010342,0.0192578,1.12031,-0.847708,-2.32949,0.0780875,-0.00422385,-0.0495568
251,-0.253678,0.96709,-0.0196308,-0.380047,-0.0174122,0.00414486,-0.010379,0.017667,-1.7732,0.0196321,1.82733,0.0707119,-0.0041288,-0.0420792
252,-0.608578,-0.663633,-0.434999,-0.19132,-0.0197581,0.00149495,-0.012064,0.0168376,1.28735,0.450037,-2.31295,0.0755398,-0.00232656,-0.0510906
253,0.429648,-0.314975,-0.846282,0.817745,-0.0179817,0.000244082,-0.0153613,0.0200033,0.156074,1.00897,-0.632597,0.0758582,0.00167065,-0.053389
254,-0.642448,0.766131,0.017414,-0.415638,-0.0204403,0.00325939,-0.0152323,0.0182882,0.331802,-0.0174149,2.26861,0.0768658,0.00159551,-0.0442473
255,0.0580224,-0.98714,-0.148956,0.4469,-0.0201326,-0.000624533,-0.0157567,0.019969,1.67723,0.149513,-1.51209,0.0831418,0.00217558,-0.0500035
256,-0.613769,-0.654284,0.441813,0.37323,-0.0224515,-0.00317789,-0.0139693,0.0213489,2.09906,-0.457619,-2.32425,0.0910164,0.000379505,-0.0588873
257,-0.565907,-0.368653,0.737458,0.000985404,-0.0245661,-0.00459998,-0.0110455,0.0212697,-1.18288,-0.829299,-2.56421,0.0860596,-0.00284882,-0.0686357
258,0.393992,0.863613,0.314552,0.447049,-0.0229438,-0.00123481,-0.00978346,0.02292,1.80469,-0.319984,1.14279,0.092721,-0.00407802,-0.0639402
259,-0.783364,0.536195,0.314383,-0.015461,-0.0258797,0.000840209,-0.00853185,0.0227718,2.27472,-0.319807,2.54136,0.101146,-0.00529705,-0.0538811
260,-0.770364,-0.523735,-0.363649,0.224612,-0.0287431,-0.00117739,-0.00989768,0.0235481,-2.79039,0.372182,-2.54452,0.0900244,-0.00384521,-0.0634605
261,-0.300633,0.399177,0.866185,0.591167,-0.0297849,0.000356538,-0.00654104,0.0257229,-1.6686,-1.04752,2.2163,0.0832864,-0.00784396,-0.0547258
262,0.998359,-0.0269618,0.0505122,-0.935112,-0.0258607,0.00025227,-0.00632328,0.0220556,-0.721593,-0.0505337,-0.0269996,0.0802143,-0.00800689,-0.05462
263,0.76471,-0.585985,-0.268031,-0.928727,-0.0228547,-0.00197677,-0.00731837,0.0184404,-0.393413,0.271349,-0.653841,0.0784134,-0.00694471,-0.0568984
264,-0.112062,0.784143,-0.610378,0.089146,-0.0231926,0.00100096,-0.00960269,0.0187083,-2.12477,0.656538,1.71275,0.0700681,-0.00443151,-0.0501952
265,-0.103923,-0.962012,-0.252452,0.17149,-0.0234972,-0.00263305,-0.0105191,0.0192848,-2.90731,0.255214,-1.67841,0.0588327,-0.00345172,-0.0563394
266,-0.786249,-0.467652,-0.403874,0.127503,-0.0263647,-0.00438125,-0.0119979,0.0196916,2.63403,0.415748,-2.60501,0.0685139,-0.00187578,-0.0659209
267,-0.0187113,-0.0474017,0.998701,-0.630484,-0.0263361,-0.00454237,-0.00821249,0.0172565,0.997289,-1.51981,-1.94676,0.0719924,-0.00756094,-0.0729652
268,0.827207,-0.24287,-0.506698,-0.925514,-0.0231512,-0.00543165,-0.0100725,0.0137387,-0.583233,0.53135,-0.285577,0.0695476,-0.00555008,-0.0737585
269,-0.612812,-0.533328,0.583115,-0.302672,-0.0253432,-0.00739409,-0.00786735,0.0125625,3.04469,-0.622557,-2.42543,0.0806076,-0.00784378,-0.0825008
270,-0.908895,-0.248604,0.334822,0.213413,-0.0286157,-0.00828746,-0.00659813,0.0133064,1.79282,-0.341416,-2.8746,0.0869491,-0.00907924,-0.0928419
271,0.0210404,0.0779397,-0.996736,0.444036,-0.0284324,-0.00796928,-0.0102518,0.0148958,-0.570479,1.48998,1.30712,0.0845232,-0.00354766,-0.087676
272,-0.784814,-0.514616,-0.345307,-0.182773,-0.0312132,-0.00983195,-0.0114836,0.0141691,0.883838,0.352566,-2.56121,0.0874618,-0.00223842,-0.0967699
273,0.864183,-0.123309,0.487834,-0.655855,-0.0279334,-0.0102476,-0.0096546,0.0117148,-1.61093,-0.509607,-0.141731,0.0812406,-0.00409691,-0.0969346
274,0.732995,-0.32267,-0.598834,-0.881341,-0.0251563,-0.0113878,-0.0118049,0.00845543,-0.794955,0.642044,-0.41468,0.0780428,-0.00173873,-0.0980942
275,-0.354003,0.0555777,0.933591,-0.547227,-0.0263521,-0.0111443,-0.00836708,0.00643476,2.82094,-1.20431,2.98587,0.088017,-0.00611171,-0.0868798
276,-0.130104,0.590077,-0.796795,0.58037,-0.026728,-0.008966,-0.0112237,0.00851424,2.09711,0.921973,1.78781,0.0952963,-0.00274908,-0.0800875
277,-0.223705,0.80786,0.545268,0.324648,-0.0274391,-0.00601717,-0.00921471,0.00965552,-2.78891,-0.576709,1.84094,0.084884,-0.00482114,-0.0731523
278,-0.589591,0.713649,0.37827,-0.32942,-0.0294612,-0.00342844,-0.00782088,0.00843582,-2.30341,-0.387926,2.26129,0.076293,-0.00619922,-0.0647551
279,-0.276768,-0.36413,-0.889275,-0.335667,-0.0303477,-0.00472127,-0.0109802,0.00720248,2.54947,1.09576,-2.22072,0.0851575,-0.00224956,-0.0724825
280,0.945923,0.128919,0.297673,-0.859285,-0.026861,-0.00424399,-0.00987788,0.00410788,1.00589,-0.302254,0.135454,0.0884458,-0.003321,-0.0717399
281,0.905229,0.127788,-0.405254,0.745764,-0.0235439,-0.00377412,-0.0112849,0.00674722,-1.37261,0.417257,0.14024,0.0832463,-0.00182428,-0.0709855
282,-0.140629,-0.881162,0.451417,0.537466,-0.0239591,-0.00688543,-0.00964413,0.00862921,-0.673666,-0.468353,-1.72906,0.0805622,-0.00347864,-0.0768652
283,-0.798815,0.0360109,-0.600497,0.179262,-0.0266971,-0.00673385,-0.0117319,0.00923215,-1.33619,0.644123,3.09654,0.075556,-0.00119029,-0.0656518
284,0.00736732,-0.67536,-0.737451,0.700865,-0.0265772,-0.00908817,-0.0142873,0.0116675,-0.505252,0.829289,-1.55989,0.0735109,0.00173393,-0.0709132
285,-0.592845,-0.689428,-0.416202,-0.16047,-0.0285641,-0.0114753,-0.0156975,0.0110635,2.982,0.429265,-2.28101,0.0837162,0.00323404,-0.0786679
286,0.345037,0.921057,-0.180564,-0.270209,-0.0272578,-0.00821472,-0.016274,0.01008,-2.34401,0.18156,1.21237,0.0752276,0.00385755,-0.0741538
287,0.390484,-0.172119,0.904377,0.758511,-0.0258022,-0.00878581,-0.0130661,0.0126878,1.12195,-1.12992,-0.415163,0.0788747,-9.28777e-05,-0.075342
288,-0.451346,0.077673,0.888962,-0.112046,-0.0272798,-0.00848561,-0.0099341,0.0122547,0.709557,-1.09507,2.97117,0.0810646,-0.0038949,-0.0647638
289,0.389591,-0.906661,-0.161819,0.808496,-0.0258374,-0.0115935,-0.0104596,0.0150098,-0.598741,0.162533,-1.16495,0.0787123,-0.00331902,-0.0685707
290,-0.881525,-0.426711,0.202068,0.190206,-0.028788,-0.0130249,-0.00972679,0.015614,-0.509757,-0.203469,-2.69078,0.0766831,-0.0040092,-0.0776128
291,-0.908195,-0.0604584,0.414157,-0.213414,-0.03181,-0.0131879,-0.00827015,0.0148269,2.66074,-0.427016,-3.07512,0.0855631,-0.00546283,-0.0879135
292,-0.210312,0.57343,-0.7918,-0.516908,-0.0324213,-0.011179,-0.0109535,0.0130059,0.017058,0.913751,1.92232,0.0853285,-0.00231484,-0.0810291
293,0.49848,-0.0942609,0.861761,0.809064,-0.0306094,-0.0114625,-0.00797492,0.0157228,0.833821,-1.03873,-0.18689,0.087883,-0.00585209,-0.0813904
294,0.348951,-0.107332,-0.930974,-0.678218,-0.0293184,-0.0117886,-0.0111144,0.0133625,0.99396,1.19707,-0.298401,0.0909649,-0.00176051,-0.0821285
295,-0.866277,0.467559,0.175933,-0.250088,-0.0321555,-0.0101637,-0.0104803,0.0124694,-1.18885,-0.176854,2.64667,0.0866266,-0.00235405,-0.0728784
296,-0.689518,0.403436,-0.601501,-0.37179,-0.0343763,-0.0087664,-0.012477,0.0111713,2.45404,0.645379,2.6122,0.0946246,-0.000165762,-0.0638072
297,0.016319,0.929631,0.36813,-0.339314,-0.0342056,-0.00560681,-0.0111955,0.00999119,1.77882,-0.376997,1.55324,0.100295,-0.00143455,-0.0583626
298,0.74715,-0.658955,0.0868646,-0.837725,-0.0315836,-0.00779925,-0.0108664,0.0071465,0.951796,-0.0869742,-0.722757,0.103153,-0.0017216,-0.0605921
299,-0.329228,0.511537,0.793687,-0.574737,-0.0325791,-0.00606234,-0.00817563,0.0052004,-1.22421,-0.916846,2.14266,0.0987133,-0.00478222,-0.0532233
300,0.0411271,0.997895,0.0501377,-0.48234,-0.0323334,-0.00271582,-0.00798125,0.00357527,1.62901,-0.0501587,1.52961,0.103814,-0.00493347,-0.0479472
301,-0.531457,0.532955,-0.658416,0.176382,-0.0339916,-0.000936179,-0.0101422,0.00414938,-0.924289,0.718713,2.35479,0.100399,-0.00252933,-0.0399647
302,0.887038,-0.167036,0.430422,0.912633,-0.0309419,-0.00148618,-0.00868334,0.0071576,0.741175,-0.44496,-0.186128,0.10252,-0.00399433,-0.0404487
303,0.733514,0.551721,-0.396938,-0.921794,-0.0284189,0.000339589,-0.00996471,0.00409175,0.419539,0.408179,0.644883,0.103567,-0.00263403,-0.0381869
304,0.354012,0.0674962,-0.932802,0.822804,-0.0271609,0.000560499,-0.0130004,0.00678488,0.130241,1.20211,0.1884,0.103655,0.00132895,-0.0374415
305,-0.0431592,0.583294,-0.811114,0.145403,-0.0272134,0.0024711,-0.0156171,0.00723937,-2.55789,0.946054,1.64465,0.0949281,0.00442641,-0.0319265
306,-0.185393,-0.168706,-0.968074,0.629093,-0.0277303,0.0019117,-0.0187297,0.00927157,-1.87623,1.31743,-2.40328,0.0884864,0.00871728,-0.039676
307,0.95413,-0.2953,-0.049343,0.290846,-0.0245321,0.000943581,-0.0188295,0.0101887,2.53681,0.049363,-0.300147,0.0964614,0.00884967,-0.0405244
308,0.212747,0.483605,0.849038,0.763927,-0.0237617,0.00251066,-0.0160117,0.012636,-0.305376,-1.01416,1.15636,0.0951567,0.00552821,-0.0366385
309,-0.580899,0.2216,-0.78323,-0.40001,-0.0255647,0.00321969,-0.0184946,0.0113005,-2.85501,0.899845,2.77715,0.0856093,0.00842244,-0.0275323
310,0.449253,0.399105,0.799304,0.663969,-0.024033,0.00449674,-0.0158565,0.0134059,0.977256,-0.926136,0.726356,0.0884856,0.00540773,-0.0251004
311,-0.981373,-0.0909823,0.169201,0.0906383,-0.0271113,0.00418974,-0.0152615,0.0136542,2.84801,-0.170019,-3.04915,0.0973586,0.00484366,-0.0348241
312,0.673982,-0.726302,-0.135033,0.651831,-0.0248642,0.00184842,-0.0156454,0.0156997,1.49637,0.135446,-0.822745,0.101843,0.00526226,-0.0373494
313,0.406442,0.536188,0.739802,0.225832,-0.0234862,0.00355557,-0.0132318,0.016371,-3.02881,-0.832776,0.922181,0.0918406,0.00258482,-0.0342839
314,-0.772376,0.149508,0.617319,-0.326367,-0.0258712,0.00402039,-0.0112237,0.0152795,-2.08815,-0.665331,2.95039,0.0848979,0.000457699,-0.0247785
315,-0.153363,-0.816302,0.556894,-0.202967,-0.026276,0.00141619,-0.00942015,0.0145867,-1.80416,-0.590642,-1.75651,0.0789009,-0.00141881,-0.0302761
316,-0.00630335,0.598369,0.801196,0.454202,-0.0262128,0.00330528,-0.00685491,0.0159779,0.803429,-0.929291,1.58133,0.0811937,-0.00435511,-0.0251761
317,0.610339,0.762151,-0.215899,0.851459,-0.0242047,0.00569911,-0.00751435,0.0186134,0.746977,0.217612,0.89556,0.083294,-0.0036549,-0.0222715
318,-0.0850673,0.232592,0.968847,0.321525,-0.0243961,0.00641261,-0.00444403,0.019566,0.475092,-1.32053,1.92142,0.0845261,-0.00779603,-0.0161593
319,-0.698633,-0.144295,0.700778,0.383474,-0.0265097,0.00594017,-0.0022333,0.0207068,2.34018,-0.776488,-2.93792,0.0915971,-0.0102057,-0.0253184
320,-0.598214,-0.785937,0.156339,0.29672,-0.0282963,0.00346555,-0.00173776,0.0215693,2.00939,-0.156983,-2.22139,0.0975902,-0.0106644,-0.0321811
